Name,Color,Category,"Product Details","SO Reserve Normal","CO Current Change Order Normal","Available Normal","Total Normal","SO Reserve Demo","CO Current Change Order Demo","Available Demo","Total Demo","SO Reserve APK","CO Current Change Order APK","Available APK","Total APK","Total Available","Total Storage","CO ON Changing"
"OPPO A3 (8+128G)","Starlight White",Phone,"A3 (8+128G)",0,0,33,33,0,0,0,0,0,0,0,0,33,33,0
"OPPO A3 (8+128G)","Sparkle Black",Phone,"A3 (8+128G)",0,0,16,16,0,0,0,0,0,0,0,0,16,16,0
"OPPO A3x (4+128G)","Ocean Blue",Phone,"A3x (4+128G)",0,0,39,39,0,0,0,0,0,0,0,0,39,39,0
"OPPO A3x (4+128G)","Nebula Red",Phone,"A3x (4+128G)",0,0,80,80,0,0,0,0,0,0,0,0,80,80,0
"OPPO A3x (4+64G)","Ocean Blue",Phone,"A3x (4+64G)",0,0,38,38,0,0,0,0,0,0,0,0,38,38,0
"OPPO A3x (4+64G)","Nebula Red",Phone,"A3x (4+64G)",0,0,115,115,0,0,0,0,0,0,0,0,115,115,0
"OPPO A3x (6+128G)","Ocean Blue",Phone,"A3x (6+128G)",0,0,87,87,0,0,0,0,0,0,0,0,87,87,0
"OPPO A3x (6+128G)","Nebula Red",Phone,"A3x (6+128G)",0,0,81,81,0,0,0,0,0,0,0,0,81,81,0
"OPPO A60 (8+128G)","Ripple Blue",Phone,"A60 (8+128G)",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"OPPO A60 (8+256G)","Midnight Purple",Phone,"A60 (8+256G)",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"OPPO Reno 12F 4G (8+256G)","Amber Orange",Phone,"Reno 12F 4G (8+256G)",0,0,25,25,0,0,0,0,0,0,0,0,25,25,0
"OPPO Reno 12F 4G (8+256G)","Matte Grey",Phone,"Reno 12F 4G (8+256G)",0,0,46,46,0,0,0,0,0,0,0,0,46,46,0
"OPPO Reno 12F 5G (12+256G)","Olive Green",Phone,"Reno 12F 5G (12+256G)",0,0,18,18,0,0,0,0,0,0,0,0,18,18,0
"OPPO Reno 12F 5G (12+256G)","Amber Orange",Phone,"Reno 12F 5G (12+256G)",0,0,31,31,0,0,0,0,0,0,0,0,31,31,0
