Name,Color,Category,"Product Details","SO Reserve Normal","CO Current Change Order Normal","Available Normal","Total Normal","SO Reserve Demo","CO Current Change Order Demo","Available Demo","Total Demo","SO Reserve APK","CO Current Change Order APK","Available APK","Total APK","Total Available","Total Storage","CO ON Changing"
"OPPO A3 (8+128G)","Starlight White",Phone,"A3 (8+128G)",0,0,137,137,0,0,0,0,0,0,0,0,137,137,0
"OPPO A3 (8+128G)","Sparkle Black",Phone,"A3 (8+128G)",0,0,96,96,0,0,0,0,0,0,0,0,96,96,0
"OPPO A3x (6+128G)","Nebula Red",Phone,"A3x (6+128G)",0,0,460,460,0,0,0,0,0,0,0,0,460,460,0
"OPPO A60 (8+256G)","Ripple Blue",Phone,"A60 (8+256G)",0,0,43,43,0,0,0,0,0,0,0,0,43,43,0
"OPPO A60 (8+256G)","Midnight Purple",Phone,"A60 (8+256G)",0,0,10,10,0,0,0,0,0,0,0,0,10,10,0
"OPPO Reno 12F 4G (8+256G)","Amber Orange",Phone,"Reno 12F 4G (8+256G)",0,0,407,407,0,0,0,0,0,0,0,0,407,407,0
"OPPO Reno 12F 4G (8+256G)","Matte Grey",Phone,"Reno 12F 4G (8+256G)",0,0,965,965,0,0,0,0,0,0,0,0,965,965,0
"OPPO Reno 12F 5G (12+256G)","Olive Green",Phone,"Reno 12F 5G (12+256G)",0,0,125,125,0,0,0,0,0,0,0,0,125,125,0
"OPPO Reno 12F 5G (12+256G)","Amber Orange",Phone,"Reno 12F 5G (12+256G)",0,0,206,206,0,0,0,0,0,0,0,0,206,206,0
